#nNodeR = 100 ,nNodeZ = 100
R Z Phi
0.00123 0.00023 0
0.00125 0.00023 0
0.00127 0.00023 0
0.00129 0.00023 0
0.00131 0.00023 0
0.00133 0.00023 0
0.00135 0.00023 0
0.00137 0.00023 0
0.00139 0.00023 0
0.00141 0.00023 0
0.00143 0.00023 0
0.00145 0.00023 0
0.00147 0.00023 0
0.00149 0.00023 0
0.00151 0.00023 0
0.00153 0.00023 0
0.00155 0.00023 0
0.00157 0.00023 0
0.00159 0.00023 0
0.00161 0.00023 0
0.00163 0.00023 0
0.00165 0.00023 0
0.00167 0.00023 0
0.00169 0.00023 0
0.00171 0.00023 0
0.00173 0.00023 0
0.00175 0.00023 0
0.00177 0.00023 0
0.00179 0.00023 0
0.00181 0.00023 0
0.00183 0.00023 0
0.00185 0.00023 0
0.00187 0.00023 0
0.00189 0.00023 0
0.00191 0.00023 0
0.00193 0.00023 0
0.00195 0.00023 0
0.00197 0.00023 0
0.00199 0.00023 0
1e-05 0.00025 0
3e-05 0.00025 0
5e-05 0.00025 0
7e-05 0.00025 0
9e-05 0.00025 0
0.00011 0.00025 0
0.00013 0.00025 0
0.00015 0.00025 0
0.00017 0.00025 0
0.00019 0.00025 0
0.00021 0.00025 0
0.00023 0.00025 0
0.00025 0.00025 0
0.00027 0.00025 0
0.00029 0.00025 0
0.00031 0.00025 0
0.00033 0.00025 0
0.00035 0.00025 0
0.00037 0.00025 0
0.00039 0.00025 0
0.00041 0.00025 0
0.00043 0.00025 0
0.00045 0.00025 0
0.00047 0.00025 0
0.00049 0.00025 0
0.00051 0.00025 0
0.00053 0.00025 0
0.00055 0.00025 0
0.00057 0.00025 0
0.00059 0.00025 0
0.00061 0.00025 0
0.00063 0.00025 0
0.00065 0.00025 0
0.00067 0.00025 0
0.00069 0.00025 0
0.00071 0.00025 0
0.00073 0.00025 0
0.00075 0.00025 0
0.00077 0.00025 0
0.00079 0.00025 0
0.00081 0.00025 0
0.00083 0.00025 0
0.00085 0.00025 0
0.00087 0.00025 0
0.00089 0.00025 0
0.00091 0.00025 0
0.00093 0.00025 0
0.00095 0.00025 0
0.00097 0.00025 0
0.00099 0.00025 0
0.00101 0.00025 0
0.00103 0.00025 0
0.00105 0.00025 0
0.00107 0.00025 0
0.00109 0.00025 0
0.00111 0.00025 0
0.00113 0.00025 0
0.00115 0.00025 0
0.00117 0.00025 0
0.00119 0.00025 0
0.00121 0.00025 0
0.00123 0.00025 0
0.00125 0.00025 0
0.00127 0.00025 0
0.00129 0.00025 0
0.00131 0.00025 0
0.00133 0.00025 0
0.00135 0.00025 0
0.00137 0.00025 0
0.00139 0.00025 0
0.00141 0.00025 0
0.00143 0.00025 0
0.00145 0.00025 0
0.00147 0.00025 0
0.00149 0.00025 0
0.00151 0.00025 0
0.00153 0.00025 0
0.00155 0.00025 0
0.00157 0.00025 0
0.00159 0.00025 0
0.00161 0.00025 0
0.00163 0.00025 0
0.00165 0.00025 0
0.00167 0.00025 0
0.00169 0.00025 0
0.00171 0.00025 0
0.00173 0.00025 0
0.00175 0.00025 0
0.00177 0.00025 0
0.00179 0.00025 0
0.00181 0.00025 0
0.00183 0.00025 0
0.00185 0.00025 0
0.00187 0.00025 0
0.00189 0.00025 0
0.00191 0.00025 0
0.00193 0.00025 0
0.00195 0.00025 0
0.00197 0.00025 0
0.00199 0.00025 0
1e-05 0.00027 0
3e-05 0.00027 0
5e-05 0.00027 0
7e-05 0.00027 0
9e-05 0.00027 0
0.00011 0.00027 0
0.00013 0.00027 0
0.00015 0.00027 0
0.00017 0.00027 0
0.00019 0.00027 0
0.00021 0.00027 0
0.00023 0.00027 0
0.00025 0.00027 0
0.00027 0.00027 0
0.00029 0.00027 0
0.00031 0.00027 0
0.00033 0.00027 0
0.00035 0.00027 0
0.00037 0.00027 0
0.00039 0.00027 0
0.00041 0.00027 0
0.00043 0.00027 0
0.00045 0.00027 0
0.00047 0.00027 0
0.00049 0.00027 0
0.00051 0.00027 0
0.00053 0.00027 0
0.00055 0.00027 0
0.00057 0.00027 0
0.00059 0.00027 0
0.00061 0.00027 0
0.00063 0.00027 0
0.00065 0.00027 0
0.00067 0.00027 0
0.00069 0.00027 0
0.00071 0.00027 0
0.00073 0.00027 0
0.00075 0.00027 0
0.00077 0.00027 0
0.00079 0.00027 0
0.00081 0.00027 0
0.00083 0.00027 0
0.00085 0.00027 0
0.00087 0.00027 0
0.00089 0.00027 0
0.00091 0.00027 0
0.00093 0.00027 0
0.00095 0.00027 0
0.00097 0.00027 0
0.00099 0.00027 0
0.00101 0.00027 0
0.00103 0.00027 0
0.00105 0.00027 0
0.00107 0.00027 0
0.00109 0.00027 0
0.00111 0.00027 0
0.00113 0.00027 0
0.00115 0.00027 0
0.00117 0.00027 0
0.00119 0.00027 0
0.00121 0.00027 0
0.00123 0.00027 0
0.00125 0.00027 0
0.00127 0.00027 0
0.00129 0.00027 0
0.00131 0.00027 0
0.00133 0.00027 0
0.00135 0.00027 0
0.00137 0.00027 0
0.00139 0.00027 0
0.00141 0.00027 0
0.00143 0.00027 0
0.00145 0.00027 0
0.00147 0.00027 0
0.00149 0.00027 0
0.00151 0.00027 0
0.00153 0.00027 0
0.00155 0.00027 0
0.00157 0.00027 0
0.00159 0.00027 0
0.00161 0.00027 0
0.00163 0.00027 0
0.00165 0.00027 0
0.00167 0.00027 0
0.00169 0.00027 0
0.00171 0.00027 0
0.00173 0.00027 0
0.00175 0.00027 0
0.00177 0.00027 0
0.00179 0.00027 0
0.00181 0.00027 0
0.00183 0.00027 0
0.00185 0.00027 0
0.00187 0.00027 0
0.00189 0.00027 0
0.00191 0.00027 0
0.00193 0.00027 0
0.00195 0.00027 0
0.00197 0.00027 0
0.00199 0.00027 0
1e-05 0.00029 0
3e-05 0.00029 0
5e-05 0.00029 0
7e-05 0.00029 0
9e-05 0.00029 0
0.00011 0.00029 0
0.00013 0.00029 0
0.00015 0.00029 0
0.00017 0.00029 0
0.00019 0.00029 0
0.00021 0.00029 0
0.00023 0.00029 0
0.00025 0.00029 0
0.00027 0.00029 0
0.00029 0.00029 0
0.00031 0.00029 0
0.00033 0.00029 0
0.00035 0.00029 0
0.00037 0.00029 0
0.00039 0.00029 0
0.00041 0.00029 0
0.00043 0.00029 0
0.00045 0.00029 0
0.00047 0.00029 0
0.00049 0.00029 0
0.00051 0.00029 0
0.00053 0.00029 0
0.00055 0.00029 0
0.00057 0.00029 0
0.00059 0.00029 0
0.00061 0.00029 0
0.00063 0.00029 0
0.00065 0.00029 0
0.00067 0.00029 0
0.00069 0.00029 0
0.00071 0.00029 0
0.00073 0.00029 0
0.00075 0.00029 0
0.00077 0.00029 0
0.00079 0.00029 0
0.00081 0.00029 0
0.00083 0.00029 0
0.00085 0.00029 0
0.00087 0.00029 0
0.00089 0.00029 0
0.00091 0.00029 0
0.00093 0.00029 0
0.00095 0.00029 0
0.00097 0.00029 0
0.00099 0.00029 0
0.00101 0.00029 0
0.00103 0.00029 0
0.00105 0.00029 0
0.00107 0.00029 0
0.00109 0.00029 0
0.00111 0.00029 0
0.00113 0.00029 0
0.00115 0.00029 0
0.00117 0.00029 0
0.00119 0.00029 0
0.00121 0.00029 0
0.00123 0.00029 0
0.00125 0.00029 0
0.00127 0.00029 0
0.00129 0.00029 0
0.00131 0.00029 0
0.00133 0.00029 0
0.00135 0.00029 0
0.00137 0.00029 0
0.00139 0.00029 0
0.00141 0.00029 0
0.00143 0.00029 0
0.00145 0.00029 0
0.00147 0.00029 0
0.00149 0.00029 0
0.00151 0.00029 0
0.00153 0.00029 0
0.00155 0.00029 0
0.00157 0.00029 0
0.00159 0.00029 0
0.00161 0.00029 0
0.00163 0.00029 0
0.00165 0.00029 0
0.00167 0.00029 0
0.00169 0.00029 0
0.00171 0.00029 0
0.00173 0.00029 0
0.00175 0.00029 0
0.00177 0.00029 0
0.00179 0.00029 0
0.00181 0.00029 0
0.00183 0.00029 0
0.00185 0.00029 0
0.00187 0.00029 0
0.00189 0.00029 0
0.00191 0.00029 0
0.00193 0.00029 0
0.00195 0.00029 0
0.00197 0.00029 0
0.00199 0.00029 0
1e-05 0.00031 0
3e-05 0.00031 0
5e-05 0.00031 0
7e-05 0.00031 0
9e-05 0.00031 0
0.00011 0.00031 0
0.00013 0.00031 0
0.00015 0.00031 0
0.00017 0.00031 0
0.00019 0.00031 0
0.00021 0.00031 0
0.00023 0.00031 0
0.00025 0.00031 0
0.00027 0.00031 0
0.00029 0.00031 0
0.00031 0.00031 0
0.00033 0.00031 0
0.00035 0.00031 0
0.00037 0.00031 0
0.00039 0.00031 0
0.00041 0.00031 0
0.00043 0.00031 0
0.00045 0.00031 0
0.00047 0.00031 0
0.00049 0.00031 0
0.00051 0.00031 0
0.00053 0.00031 0
0.00055 0.00031 0
0.00057 0.00031 0
0.00059 0.00031 0
0.00061 0.00031 0
0.00063 0.00031 0
0.00065 0.00031 0
0.00067 0.00031 0
0.00069 0.00031 0
0.00071 0.00031 0
0.00073 0.00031 0
0.00075 0.00031 0
0.00077 0.00031 0
0.00079 0.00031 0
0.00081 0.00031 0
0.00083 0.00031 0
0.00085 0.00031 0
0.00087 0.00031 0
0.00089 0.00031 0
0.00091 0.00031 0
0.00093 0.00031 0
0.00095 0.00031 0
0.00097 0.00031 0
0.00099 0.00031 0
0.00101 0.00031 0
0.00103 0.00031 0
0.00105 0.00031 0
0.00107 0.00031 0
0.00109 0.00031 0
0.00111 0.00031 0
0.00113 0.00031 0
0.00115 0.00031 0
0.00117 0.00031 0
0.00119 0.00031 0
0.00121 0.00031 0
0.00123 0.00031 0
0.00125 0.00031 0
0.00127 0.00031 0
0.00129 0.00031 0
0.00131 0.00031 0
0.00133 0.00031 0
0.00135 0.00031 0
0.00137 0.00031 0
0.00139 0.00031 0
0.00141 0.00031 0
0.00143 0.00031 0
0.00145 0.00031 0
0.00147 0.00031 0
0.00149 0.00031 0
0.00151 0.00031 0
0.00153 0.00031 0
0.00155 0.00031 0
0.00157 0.00031 0
0.00159 0.00031 0
0.00161 0.00031 0
0.00163 0.00031 0
0.00165 0.00031 0
0.00167 0.00031 0
0.00169 0.00031 0
0.00171 0.00031 0
0.00173 0.00031 0
0.00175 0.00031 0
0.00177 0.00031 0
0.00179 0.00031 0
0.00181 0.00031 0
0.00183 0.00031 0
0.00185 0.00031 0
0.00187 0.00031 0
0.00189 0.00031 0
0.00191 0.00031 0
0.00193 0.00031 0
0.00195 0.00031 0
0.00197 0.00031 0
0.00199 0.00031 0
1e-05 0.00033 0
3e-05 0.00033 0
5e-05 0.00033 0
7e-05 0.00033 0
9e-05 0.00033 0
0.00011 0.00033 0
0.00013 0.00033 0
0.00015 0.00033 0
0.00017 0.00033 0
0.00019 0.00033 0
0.00021 0.00033 0
0.00023 0.00033 0
0.00025 0.00033 0
0.00027 0.00033 0
0.00029 0.00033 0
0.00031 0.00033 0
0.00033 0.00033 0
0.00035 0.00033 0
0.00037 0.00033 0
0.00039 0.00033 0
0.00041 0.00033 0
0.00043 0.00033 0
0.00045 0.00033 0
0.00047 0.00033 0
0.00049 0.00033 0
0.00051 0.00033 0
0.00053 0.00033 0
0.00055 0.00033 0
0.00057 0.00033 0
0.00059 0.00033 0
0.00061 0.00033 0
0.00063 0.00033 0
0.00065 0.00033 0
0.00067 0.00033 0
0.00069 0.00033 0
0.00071 0.00033 0
0.00073 0.00033 0
0.00075 0.00033 0
0.00077 0.00033 0
0.00079 0.00033 0
0.00081 0.00033 0
0.00083 0.00033 0
0.00085 0.00033 0
0.00087 0.00033 0
0.00089 0.00033 0
0.00091 0.00033 0
0.00093 0.00033 0
0.00095 0.00033 0
0.00097 0.00033 0
0.00099 0.00033 0
0.00101 0.00033 0
0.00103 0.00033 0
0.00105 0.00033 0
0.00107 0.00033 0
0.00109 0.00033 0
0.00111 0.00033 0
0.00113 0.00033 0
0.00115 0.00033 0
0.00117 0.00033 0
0.00119 0.00033 0
0.00121 0.00033 0
0.00123 0.00033 0
0.00125 0.00033 0
0.00127 0.00033 0
0.00129 0.00033 0
0.00131 0.00033 0
0.00133 0.00033 0
0.00135 0.00033 0
0.00137 0.00033 0
0.00139 0.00033 0
0.00141 0.00033 0
0.00143 0.00033 0
0.00145 0.00033 0
0.00147 0.00033 0
0.00149 0.00033 0
0.00151 0.00033 0
0.00153 0.00033 0
0.00155 0.00033 0
0.00157 0.00033 0
0.00159 0.00033 0
0.00161 0.00033 0
0.00163 0.00033 0
0.00165 0.00033 0
0.00167 0.00033 0
0.00169 0.00033 0
0.00171 0.00033 0
0.00173 0.00033 0
0.00175 0.00033 0
0.00177 0.00033 0
0.00179 0.00033 0
0.00181 0.00033 0
0.00183 0.00033 0
0.00185 0.00033 0
0.00187 0.00033 0
0.00189 0.00033 0
0.00191 0.00033 0
0.00193 0.00033 0
0.00195 0.00033 0
0.00197 0.00033 0
0.00199 0.00033 0
1e-05 0.00035 0
3e-05 0.00035 0
5e-05 0.00035 0
7e-05 0.00035 0
9e-05 0.00035 0
0.00011 0.00035 0
0.00013 0.00035 0
0.00015 0.00035 0
0.00017 0.00035 0
0.00019 0.00035 0
0.00021 0.00035 0
0.00023 0.00035 0
0.00025 0.00035 0
0.00027 0.00035 0
0.00029 0.00035 0
0.00031 0.00035 0
0.00033 0.00035 0
0.00035 0.00035 0
0.00037 0.00035 0
0.00039 0.00035 0
0.00041 0.00035 0
0.00043 0.00035 0
0.00045 0.00035 0
0.00047 0.00035 0
0.00049 0.00035 0
0.00051 0.00035 0
0.00053 0.00035 0
0.00055 0.00035 0
0.00057 0.00035 0
0.00059 0.00035 0
0.00061 0.00035 0
0.00063 0.00035 0
0.00065 0.00035 0
0.00067 0.00035 0
0.00069 0.00035 0
0.00071 0.00035 0
0.00073 0.00035 0
0.00075 0.00035 0
0.00077 0.00035 0
0.00079 0.00035 0
0.00081 0.00035 0
0.00083 0.00035 0
0.00085 0.00035 0
0.00087 0.00035 0
0.00089 0.00035 0
0.00091 0.00035 0
0.00093 0.00035 0
0.00095 0.00035 0
0.00097 0.00035 0
0.00099 0.00035 0
0.00101 0.00035 0
0.00103 0.00035 0
0.00105 0.00035 0
0.00107 0.00035 0
0.00109 0.00035 0
0.00111 0.00035 0
0.00113 0.00035 0
0.00115 0.00035 0
0.00117 0.00035 0
0.00119 0.00035 0
0.00121 0.00035 0
0.00123 0.00035 0
0.00125 0.00035 0
0.00127 0.00035 0
0.00129 0.00035 0
0.00131 0.00035 0
0.00133 0.00035 0
0.00135 0.00035 0
0.00137 0.00035 0
0.00139 0.00035 0
0.00141 0.00035 0
0.00143 0.00035 0
0.00145 0.00035 0
0.00147 0.00035 0
0.00149 0.00035 0
0.00151 0.00035 0
0.00153 0.00035 0
0.00155 0.00035 0
0.00157 0.00035 0
0.00159 0.00035 0
0.00161 0.00035 0
0.00163 0.00035 0
0.00165 0.00035 0
0.00167 0.00035 0
0.00169 0.00035 0
0.00171 0.00035 0
0.00173 0.00035 0
0.00175 0.00035 0
0.00177 0.00035 0
0.00179 0.00035 0
0.00181 0.00035 0
0.00183 0.00035 0
0.00185 0.00035 0
0.00187 0.00035 0
0.00189 0.00035 0
0.00191 0.00035 0
0.00193 0.00035 0
0.00195 0.00035 0
0.00197 0.00035 0
0.00199 0.00035 0
1e-05 0.00037 0
3e-05 0.00037 0
5e-05 0.00037 0
7e-05 0.00037 0
9e-05 0.00037 0
0.00011 0.00037 0
0.00013 0.00037 0
0.00015 0.00037 0
0.00017 0.00037 0
0.00019 0.00037 0
0.00021 0.00037 0
0.00023 0.00037 0
0.00025 0.00037 0
0.00027 0.00037 0
0.00029 0.00037 0
0.00031 0.00037 0
0.00033 0.00037 0
0.00035 0.00037 0
0.00037 0.00037 0
0.00039 0.00037 0
0.00041 0.00037 0
0.00043 0.00037 0
0.00045 0.00037 0
0.00047 0.00037 0
0.00049 0.00037 0
0.00051 0.00037 0
0.00053 0.00037 0
0.00055 0.00037 0
0.00057 0.00037 0
0.00059 0.00037 0
0.00061 0.00037 0
0.00063 0.00037 0
0.00065 0.00037 0
0.00067 0.00037 0
0.00069 0.00037 0
0.00071 0.00037 0
0.00073 0.00037 0
0.00075 0.00037 0
0.00077 0.00037 0
0.00079 0.00037 0
0.00081 0.00037 0
0.00083 0.00037 0
0.00085 0.00037 0
0.00087 0.00037 0
0.00089 0.00037 0
0.00091 0.00037 0
0.00093 0.00037 0
0.00095 0.00037 0
0.00097 0.00037 0
0.00099 0.00037 0
0.00101 0.00037 0
0.00103 0.00037 0
0.00105 0.00037 0
0.00107 0.00037 0
0.00109 0.00037 0
0.00111 0.00037 0
0.00113 0.00037 0
0.00115 0.00037 0
0.00117 0.00037 0
0.00119 0.00037 0
0.00121 0.00037 0
0.00123 0.00037 0
0.00125 0.00037 0
0.00127 0.00037 0
0.00129 0.00037 0
0.00131 0.00037 0
0.00133 0.00037 0
0.00135 0.00037 0
0.00137 0.00037 0
0.00139 0.00037 0
0.00141 0.00037 0
0.00143 0.00037 0
0.00145 0.00037 0
0.00147 0.00037 0
0.00149 0.00037 0
0.00151 0.00037 0
0.00153 0.00037 0
0.00155 0.00037 0
0.00157 0.00037 0
0.00159 0.00037 0
0.00161 0.00037 0
0.00163 0.00037 0
0.00165 0.00037 0
0.00167 0.00037 0
0.00169 0.00037 0
0.00171 0.00037 0
0.00173 0.00037 0
0.00175 0.00037 0
0.00177 0.00037 0
0.00179 0.00037 0
0.00181 0.00037 0
0.00183 0.00037 0
0.00185 0.00037 0
0.00187 0.00037 0
0.00189 0.00037 0
0.00191 0.00037 0
0.00193 0.00037 0
0.00195 0.00037 0
0.00197 0.00037 0
0.00199 0.00037 0
1e-05 0.00039 0
3e-05 0.00039 0
5e-05 0.00039 0
7e-05 0.00039 0
9e-05 0.00039 0
0.00011 0.00039 0
0.00013 0.00039 0
0.00015 0.00039 0
0.00017 0.00039 0
0.00019 0.00039 0
0.00021 0.00039 0
0.00023 0.00039 0
0.00025 0.00039 0
0.00027 0.00039 0
0.00029 0.00039 0
0.00031 0.00039 0
0.00033 0.00039 0
0.00035 0.00039 0
0.00037 0.00039 0
0.00039 0.00039 0
0.00041 0.00039 0
0.00043 0.00039 0
0.00045 0.00039 0
0.00047 0.00039 0
0.00049 0.00039 0
0.00051 0.00039 0
0.00053 0.00039 0
0.00055 0.00039 0
0.00057 0.00039 0
0.00059 0.00039 0
0.00061 0.00039 0
0.00063 0.00039 0
0.00065 0.00039 0
0.00067 0.00039 0
0.00069 0.00039 0
0.00071 0.00039 0
0.00073 0.00039 0
0.00075 0.00039 0
0.00077 0.00039 0
0.00079 0.00039 0
0.00081 0.00039 0
0.00083 0.00039 0
0.00085 0.00039 0
0.00087 0.00039 0
0.00089 0.00039 0
0.00091 0.00039 0
0.00093 0.00039 0
0.00095 0.00039 0
0.00097 0.00039 0
0.00099 0.00039 0
0.00101 0.00039 0
0.00103 0.00039 0
0.00105 0.00039 0
0.00107 0.00039 0
0.00109 0.00039 0
0.00111 0.00039 0
0.00113 0.00039 0
0.00115 0.00039 0
0.00117 0.00039 0
0.00119 0.00039 0
0.00121 0.00039 0
0.00123 0.00039 0
0.00125 0.00039 0
0.00127 0.00039 0
0.00129 0.00039 0
0.00131 0.00039 0
0.00133 0.00039 0
0.00135 0.00039 0
0.00137 0.00039 0
0.00139 0.00039 0
0.00141 0.00039 0
0.00143 0.00039 0
0.00145 0.00039 0
0.00147 0.00039 0
0.00149 0.00039 0
0.00151 0.00039 0
0.00153 0.00039 0
0.00155 0.00039 0
0.00157 0.00039 0
0.00159 0.00039 0
0.00161 0.00039 0
0.00163 0.00039 0
0.00165 0.00039 0
0.00167 0.00039 0
0.00169 0.00039 0
0.00171 0.00039 0
0.00173 0.00039 0
0.00175 0.00039 0
0.00177 0.00039 0
0.00179 0.00039 0
0.00181 0.00039 0
0.00183 0.00039 0
0.00185 0.00039 0
0.00187 0.00039 0
0.00189 0.00039 0
0.00191 0.00039 0
0.00193 0.00039 0
0.00195 0.00039 0
0.00197 0.00039 0
0.00199 0.00039 0
1e-05 0.00041 0
3e-05 0.00041 0
5e-05 0.00041 0
7e-05 0.00041 0
9e-05 0.00041 0
0.00011 0.00041 0
0.00013 0.00041 0
0.00015 0.00041 0
0.00017 0.00041 0
0.00019 0.00041 0
0.00021 0.00041 0
0.00023 0.00041 0
0.00025 0.00041 0
0.00027 0.00041 0
0.00029 0.00041 0
0.00031 0.00041 0
0.00033 0.00041 0
0.00035 0.00041 0
0.00037 0.00041 0
0.00039 0.00041 0
0.00041 0.00041 0
0.00043 0.00041 0
0.00045 0.00041 0
0.00047 0.00041 0
0.00049 0.00041 0
0.00051 0.00041 0
0.00053 0.00041 0
0.00055 0.00041 0
0.00057 0.00041 0
0.00059 0.00041 0
0.00061 0.00041 0
0.00063 0.00041 0
0.00065 0.00041 0
0.00067 0.00041 0
0.00069 0.00041 0
0.00071 0.00041 0
0.00073 0.00041 0
0.00075 0.00041 0
0.00077 0.00041 0
0.00079 0.00041 0
0.00081 0.00041 0
0.00083 0.00041 0
0.00085 0.00041 0
0.00087 0.00041 0
0.00089 0.00041 0
0.00091 0.00041 0
0.00093 0.00041 0
0.00095 0.00041 0
0.00097 0.00041 0
0.00099 0.00041 0
0.00101 0.00041 0
0.00103 0.00041 0
0.00105 0.00041 0
0.00107 0.00041 0
0.00109 0.00041 0
0.00111 0.00041 0
0.00113 0.00041 0
0.00115 0.00041 0
0.00117 0.00041 0
0.00119 0.00041 0
0.00121 0.00041 0
0.00123 0.00041 0
0.00125 0.00041 0
0.00127 0.00041 0
0.00129 0.00041 0
0.00131 0.00041 0
0.00133 0.00041 0
0.00135 0.00041 0
0.00137 0.00041 0
0.00139 0.00041 0
0.00141 0.00041 0
0.00143 0.00041 0
0.00145 0.00041 0
0.00147 0.00041 0
0.00149 0.00041 0
0.00151 0.00041 0
0.00153 0.00041 0
0.00155 0.00041 0
0.00157 0.00041 0
0.00159 0.00041 0
0.00161 0.00041 0
0.00163 0.00041 0
0.00165 0.00041 0
0.00167 0.00041 0
0.00169 0.00041 0
0.00171 0.00041 0
0.00173 0.00041 0
0.00175 0.00041 0
0.00177 0.00041 0
0.00179 0.00041 0
0.00181 0.00041 0
0.00183 0.00041 0
0.00185 0.00041 0
0.00187 0.00041 0
0.00189 0.00041 0
0.00191 0.00041 0
0.00193 0.00041 0
0.00195 0.00041 0
0.00197 0.00041 0
0.00199 0.00041 0
1e-05 0.00043 0
3e-05 0.00043 0
5e-05 0.00043 0
7e-05 0.00043 0
9e-05 0.00043 0
0.00011 0.00043 0
0.00013 0.00043 0
0.00015 0.00043 0
0.00017 0.00043 0
0.00019 0.00043 0
0.00021 0.00043 0
0.00023 0.00043 0
0.00025 0.00043 0
0.00027 0.00043 0
0.00029 0.00043 0
0.00031 0.00043 0
0.00033 0.00043 0
0.00035 0.00043 0
0.00037 0.00043 0
0.00039 0.00043 0
0.00041 0.00043 0
0.00043 0.00043 0
0.00045 0.00043 0
0.00047 0.00043 0
0.00049 0.00043 0
0.00051 0.00043 0
0.00053 0.00043 0
0.00055 0.00043 0
0.00057 0.00043 0
0.00059 0.00043 0
0.00061 0.00043 0
0.00063 0.00043 0
0.00065 0.00043 0
0.00067 0.00043 0
0.00069 0.00043 0
0.00071 0.00043 0
0.00073 0.00043 0
0.00075 0.00043 0
0.00077 0.00043 0
0.00079 0.00043 0
0.00081 0.00043 0
0.00083 0.00043 0
0.00085 0.00043 0
0.00087 0.00043 0
0.00089 0.00043 0
0.00091 0.00043 0
0.00093 0.00043 0
0.00095 0.00043 0
0.00097 0.00043 0
0.00099 0.00043 0
0.00101 0.00043 0
0.00103 0.00043 0
0.00105 0.00043 0
0.00107 0.00043 0
0.00109 0.00043 0
0.00111 0.00043 0
0.00113 0.00043 0
0.00115 0.00043 0
0.00117 0.00043 0
0.00119 0.00043 0
0.00121 0.00043 0
0.00123 0.00043 0
0.00125 0.00043 0
0.00127 0.00043 0
0.00129 0.00043 0
0.00131 0.00043 0
0.00133 0.00043 0
0.00135 0.00043 0
0.00137 0.00043 0
0.00139 0.00043 0
0.00141 0.00043 0
0.00143 0.00043 0
0.00145 0.00043 0
0.00147 0.00043 0
0.00149 0.00043 0
0.00151 0.00043 0
0.00153 0.00043 0
0.00155 0.00043 0
0.00157 0.00043 0
0.00159 0.00043 0
0.00161 0.00043 0
0.00163 0.00043 0
0.00165 0.00043 0
0.00167 0.00043 0
0.00169 0.00043 0
0.00171 0.00043 0
0.00173 0.00043 0
0.00175 0.00043 0
0.00177 0.00043 0
0.00179 0.00043 0
0.00181 0.00043 0
0.00183 0.00043 0
0.00185 0.00043 0
0.00187 0.00043 0
0.00189 0.00043 0
0.00191 0.00043 0
0.00193 0.00043 0
0.00195 0.00043 0
0.00197 0.00043 0
0.00199 0.00043 0
1e-05 0.00045 0
3e-05 0.00045 0
5e-05 0.00045 0
7e-05 0.00045 0
9e-05 0.00045 0
0.00011 0.00045 0
0.00013 0.00045 0
0.00015 0.00045 0
0.00017 0.00045 0
0.00019 0.00045 0
0.00021 0.00045 0
0.00023 0.00045 0
0.00025 0.00045 0
0.00027 0.00045 0
0.00029 0.00045 0
0.00031 0.00045 0
0.00033 0.00045 0
0.00035 0.00045 0
0.00037 0.00045 0
0.00039 0.00045 0
0.00041 0.00045 0
0.00043 0.00045 0
0.00045 0.00045 0
0.00047 0.00045 0
0.00049 0.00045 0
0.00051 0.00045 0
0.00053 0.00045 0
0.00055 0.00045 0
0.00057 0.00045 0
0.00059 0.00045 0
0.00061 0.00045 0
0.00063 0.00045 0
0.00065 0.00045 0
0.00067 0.00045 0
0.00069 0.00045 0
0.00071 0.00045 0
0.00073 0.00045 0
0.00075 0.00045 0
0.00077 0.00045 0
0.00079 0.00045 0
0.00081 0.00045 0
0.00083 0.00045 0
0.00085 0.00045 0
0.00087 0.00045 0
0.00089 0.00045 0
0.00091 0.00045 0
0.00093 0.00045 0
0.00095 0.00045 0
0.00097 0.00045 0
0.00099 0.00045 0
0.00101 0.00045 0
0.00103 0.00045 0
0.00105 0.00045 0
0.00107 0.00045 0
0.00109 0.00045 0
0.00111 0.00045 0
0.00113 0.00045 0
0.00115 0.00045 0
0.00117 0.00045 0
0.00119 0.00045 0
0.00121 0.00045 0
0.00123 0.00045 0
0.00125 0.00045 0
0.00127 0.00045 0
0.00129 0.00045 0
0.00131 0.00045 0
0.00133 0.00045 0
0.00135 0.00045 0
0.00137 0.00045 0
0.00139 0.00045 0
0.00141 0.00045 0
0.00143 0.00045 0
0.00145 0.00045 0
0.00147 0.00045 0
0.00149 0.00045 0
0.00151 0.00045 0
0.00153 0.00045 0
0.00155 0.00045 0
0.00157 0.00045 0
0.00159 0.00045 0
0.00161 0.00045 0
0.00163 0.00045 0
0.00165 0.00045 0
0.00167 0.00045 0
0.00169 0.00045 0
0.00171 0.00045 0
0.00173 0.00045 0
0.00175 0.00045 0
0.00177 0.00045 0
0.00179 0.00045 0
0.00181 0.00045 0
0.00183 0.00045 0
0.00185 0.00045 0
0.00187 0.00045 0
0.00189 0.00045 0
0.00191 0.00045 0
0.00193 0.00045 0
0.00195 0.00045 0
0.00197 0.00045 0
0.00199 0.00045 0
1e-05 0.00047 0
3e-05 0.00047 0
5e-05 0.00047 0
7e-05 0.00047 0
9e-05 0.00047 0
0.00011 0.00047 0
0.00013 0.00047 0
0.00015 0.00047 0
0.00017 0.00047 0
0.00019 0.00047 0
0.00021 0.00047 0
0.00023 0.00047 0
0.00025 0.00047 0
0.00027 0.00047 0
0.00029 0.00047 0
0.00031 0.00047 0
0.00033 0.00047 0
0.00035 0.00047 0
0.00037 0.00047 0
0.00039 0.00047 0
0.00041 0.00047 0
0.00043 0.00047 0
0.00045 0.00047 0
0.00047 0.00047 0
0.00049 0.00047 0
